KURTOSIS

SC6:	0.06632871055367184
SC7:	-0.15451129244269302
SC8:	0.30063843718788696
SC9:	1.500497618277386
SC10:	2.008037078335196
SC11:	1.4405614204120374
SC12:	1.2103174135725192
SC13:	1.022923891751236
SC14:	1.16084664718605
SC15:	1.5659037420936643
SC16:	2.5773521735772613
SC17:	3.365832431752594
SC18:	2.6562643889198494
SC19:	1.9259166845896463
SC20:	2.0501728974147895
SC21:	2.0971716983687605
SC22:	2.546113175526716
SC23:	2.8071950241083687
SC24:	2.8899419483067845
SC25:	2.9765943416748533
SC26:	3.066386386269677
SC27:	2.3406076876637227
SC28:	1.8950115816938968
SC29:	1.5947082526977914
SC30:	1.9792521763078712
SC31:	1.701041626454316
SC32:	1.4752212543411982
SC33:	1.3090291476006515
SC34:	1.3879322040365478
SC35:	1.5048053366927174
SC36:	1.9498318857847092
SC37:	2.064052515294179
SC38:	2.5625367684874405
SC39:	3.0316398537369045
SC40:	3.6631100811153354
SC41:	3.9070239569253946
SC42:	3.4281271411805534
SC43:	3.1567159585669087
SC44:	3.602523828190079
SC45:	3.4416578209268565
SC46:	2.942352412182621
SC47:	2.320224428698878
SC48:	1.684371450024818
SC49:	0.7923299446501169
SC50:	0.674860218212852
SC51:	0.288357797870352
SC52:	0.3086201514567346
SC53:	0.4915286106829062
SC54:	0.8425974656838044
SC55:	1.2441652643041712
SC56:	1.342715834199045
SC57:	1.9056843926823719
SC58:	2.0998971421850374
SC59:	2.220827936136155
SC60:	1.6852709563980195
SC61:	1.7928524734582068
SC62:	1.7568223677270192
SC63:	1.862028008631225
SC64:	2.081034781696374
SC65:	2.393523013933441
SC66:	3.5291965319884726
SC67:	5.375441725792825
SC68:	5.894615655720493
SC69:	4.740808645171022
SC70:	3.4980387546957994
SC71:	3.3773062658122495
SC72:	3.6191637791498987
SC73:	3.895948874630263
SC74:	2.8681339366759637
SC75:	2.132909352124533
SC76:	1.1658238219406547
SC77:	0.843070629889803
SC78:	0.7014777478401419
SC79:	1.408552375112646
SC80:	2.9066265525643766
SC81:	3.646075702117857
SC82:	2.475524997889254
SC83:	1.6024411583061005
SC84:	1.7298504170179108
SC85:	2.691775428915035
SC86:	3.682110574571994
SC87:	3.506583668755794
SC88:	1.1444027684816254
SC89:	0.09388768031592054
SC90:	-0.19541341277141377
SC91:	-0.18432858142523223
SC92:	0.3151051882594045
SC93:	1.5276111326368422
SC94:	3.8232691172443305
SC95:	2.6133199527073705
SC96:	0.8786739370688563
SC97:	0.1268499001053791
SC98:	-0.1308087616499254
SC99:	-0.3933490070030987
SC100:	-0.4680722503532233
SC101:	-0.4768972387900452
SC102:	-0.5115446467286655
SC103:	-0.2033397699474775
SC104:	-0.03034786532770939
SC105:	0.5828751979388298
SC106:	0.9125422376049639
SC107:	0.9256976777668151
SC108:	1.123701826199798
SC109:	1.0631503624479768
SC110:	1.352557121174458
SC111:	0.9920850292382304
SC112:	0.6094477282896174
SC113:	0.43315692995110977
SC114:	0.285390854851971
SC115:	0.3413091024458601
SC116:	0.5513155690209306
SC117:	1.2450705971473335
SC118:	2.054443593990741
SC119:	2.9250460739635873
SC120:	2.498320983344673
SC121:	1.9749428606151715
SC122:	1.7683799476403035
SC123:	1.5910777175183624
SC124:	0.7935373646636519
SC125:	0.2553873018552415
SC126:	-0.035142438244291085
SC130:	0.052433431290138444
SC131:	0.717730265654287
SC132:	0.6267849037234563
SC133:	0.04530595040568386
SC134:	-0.008305451827961718
SC135:	-0.06871950847570885
SC136:	-0.09580555156285042
SC137:	0.10286101967158645
SC138:	0.45026913870874274
SC139:	-0.14261505934476837
SC140:	-0.3276668962380702
SC141:	-0.3854089809096881
SC142:	-0.4363754064669698
SC143:	-0.36744771860634406
SC144:	-0.2886251101361803
SC145:	-0.05598112939596289
SC146:	0.25442987117355065
SC147:	-0.05528480419010462
SC148:	-0.18993528035068818
SC149:	-0.007820024053663666
SC150:	0.08990895316439973
SC151:	0.02627847770298697
SC152:	0.18709034218221632
SC153:	0.026909970837976083
SC154:	0.20522667280455442
SC155:	0.27826394861888826
SC156:	0.2505770095366304
SC157:	0.23316784838656446
SC158:	0.2963011925739516
SC159:	0.4655649815185199
SC160:	0.4033304490552072
SC161:	0.30024277187198845
SC162:	0.15630671383090888
SC163:	-0.12630919632971116
SC164:	-0.16724168075861678
SC165:	-0.1958037754185602
SC166:	-0.1515553679143169
SC167:	0.013945491889130857
SC168:	0.24609488259062395
SC169:	0.5899891769277548
SC170:	0.6192500125899905
SC171:	0.37151484318039296
SC172:	0.4110778374487669
SC173:	0.23363242341466162
SC174:	0.1580254091940767
SC175:	0.07957900634158177
SC176:	0.14059292386591915
SC177:	0.11023254735961885
SC178:	-0.0390142718558244
SC179:	-0.16196393323481617
SC180:	-0.18658431141099907
SC181:	-0.018659714262997618
SC182:	0.16972539988519664
SC183:	0.8462494963304472
SC184:	0.6754737938929174
SC185:	1.032302926384146
SC186:	1.2962708241235354
SC187:	1.536799736412239
SC188:	1.8083102692663386
SC189:	1.8033849004491325
SC190:	1.724913366977793
SC191:	1.40701103302636
SC192:	1.1988202985980534
SC193:	0.9665427840278742
SC194:	0.8542903894315113
SC195:	1.091700033081489
SC196:	1.4654179125573368
SC197:	1.536394385704761
SC198:	1.6478737171424402
SC199:	1.3717802359484725
SC200:	1.6012471858658213
SC201:	2.3092231170423263
SC202:	1.6149579632673792
SC203:	0.2721065669572713
SC204:	-0.23956790383090842
SC205:	-0.5000950158317741
SC206:	-0.5588157764726427
SC207:	-0.401380494470704
SC208:	0.14487342789044666
