	sumsquare_error	aic	bic	kl_div
logistic	3.1979036112896066e-05	1231.6960431227637	-167601.4266813058	0.0273522498872391
genlogistic	3.246337475797765e-05	1233.6999191249568	-167462.57730392684	0.027461709302906884
gennorm	3.49282794858383e-05	1228.9218392195053	-166830.70424596738	0.02825449282586988
gamma	5.8071193677812686e-05	1223.4065318766166	-162441.41233838882	0.04079548743933635
norm	5.821400406299805e-05	1221.1965894545763	-162429.26888082965	0.04096464011844737
