	sumsquare_error	aic	bic	kl_div
dgamma	3.8796482134618185e-05	1294.098569207282	-193077.339569943	inf
gennorm	4.5070507991508864e-05	1299.2043599791439	-191582.5514096258	inf
cauchy	8.981838837406504e-05	1294.7755698813546	-184715.45050282433	inf
powernorm	0.00014907725751731532	1325.7416454210063	-179653.68032771672	inf
lognorm	0.00015030227396332186	1324.8231920551125	-179572.07199519261	inf
