	sumsquare_error	aic	bic	kl_div
powernorm	4.598839462009116e-05	1197.9777613771105	-184118.11754406805	0.03406466077623043
loggamma	4.657452291850934e-05	1197.6314226958298	-183996.38541512727	0.034225886664818544
norm	4.797266308926382e-05	1195.3657059731365	-183721.25574789767	0.03497508553014931
dgamma	4.876089600921855e-05	1213.1200645700328	-183555.43484581064	0.03545124222292819
f	4.9147824977498406e-05	1199.5478638846575	-183470.29167110834	0.035628007800194476
