	sumsquare_error	aic	bic	kl_div
gennorm	4.026541314271997e-05	1397.5906170819292	-168631.74939297274	inf
genlogistic	4.9637242151909086e-05	1310.48028561929	-166793.71025244484	inf
logistic	5.4252815612021424e-05	1313.3956235626217	-166021.7748440182	inf
gamma	5.604181248223432e-05	1435.4419530258415	-165727.71333539532	inf
norm	5.777812505345666e-05	1449.9739893397684	-165468.7750232171	inf
