	sumsquare_error	aic	bic	kl_div
genlogistic	3.1868860943740535e-05	1289.4161749043358	-170645.13796405177	inf
logistic	4.051312185067924e-05	1273.0668180566472	-168546.56888945276	inf
gennorm	4.3984888055680436e-05	1298.53038094764	-167815.43060115573	inf
gamma	8.392346818302641e-05	1376.3613550253126	-162141.73898038644	inf
gengamma	8.785760302013686e-05	1378.4710914580603	-161730.33695839025	inf
