	sumsquare_error	aic	bic	kl_div
gamma	0.00043946671930974063	1389.2457132301106	-27772.927625189088	inf
norm	0.00044726172849652294	1356.5166458839044	-27748.366925800994	inf
genextreme	0.0004485873906207384	1503.5201594324994	-27735.45988700981	inf
gennorm	0.0004500937439549517	1353.026363161139	-27729.345168564978	inf
logistic	0.0005909113680985998	1226.72470508776	-27240.34263152983	inf
