	sumsquare_error	aic	bic	kl_div
logistic	0.00044117471726868847	1545.6561034914537	-27773.361132787257	inf
gamma	0.0004462574495489065	1999.156741338385	-27744.958342894188	inf
genlogistic	0.00047475518483238767	1548.3150316277602	-27632.046825480993	inf
norm	0.00047537953267785983	1914.7032841882326	-27637.158456515626	inf
gengamma	0.0004763964981264595	2019.5068406843748	-27618.24302044192	inf
