	sumsquare_error	aic	bic	kl_div
gennorm	0.000411703955754984	1272.4691340296495	-27891.957219830492	inf
norm	0.00042561983540264053	1261.5906896148929	-27838.83258877288	inf
gamma	0.0004890233980856571	1292.6804143348713	-27578.03624044269	inf
logistic	0.0006470391066442221	1163.587912924852	-27074.83159668711	inf
genlogistic	0.0006617347797289584	1165.397672408453	-27026.359225812754	inf
