	sumsquare_error	aic	bic	kl_div
gennorm	0.00027860477454848807	1592.0635963863897	-28604.248076756787	inf
norm	0.0002849067800681574	1763.6902644065315	-28570.957922968973	inf
gamma	0.0003073041916691031	1787.9312323386132	-28425.41598398031	inf
genlogistic	0.00030884974814993234	1446.3235601306062	-28416.265345636584	inf
logistic	0.0003316405047964748	1457.5769844383078	-28293.91142739005	inf
