	sumsquare_error	aic	bic	kl_div
gamma	0.0007276570973657538	1413.653042931068	-26853.142926606943	inf
gengamma	0.000762523900443304	1410.470481327875	-26760.263760711994	inf
norm	0.000931460096176619	1324.7317611373578	-26410.263370615485	inf
gennorm	0.0009484808321646831	1308.9390929181698	-26369.725172448692	inf
logistic	0.0010077187037557452	1195.8614079087322	-26266.730995607126	inf
