	sumsquare_error	aic	bic	kl_div
gennorm	0.0002767903140190787	1266.0736234438227	-28616.16603515553	inf
genextreme	0.0003160126602079064	1271.785474205093	-28374.44582269005	inf
gengamma	0.0003303622154986931	1249.6546342611687	-28285.937940649932	inf
gamma	0.00034499444189663533	1234.1925989831518	-28214.397064474193	inf
norm	0.00034989474530214656	1226.0697808877158	-28196.18001867955	inf
