	sumsquare_error	aic	bic	kl_div
gengamma	0.0004774929294588382	1190.625238697585	-27614.049889512542	inf
gamma	0.0004776691735121149	1187.8601583202276	-27620.885557103105	inf
genextreme	0.0004901506221844619	1228.702951979413	-27573.836664837276	inf
norm	0.0005343769906377064	1178.4611124431735	-27423.77222832868	inf
gennorm	0.0005357042026123742	1165.595726094424	-27411.738857606055	inf
