	sumsquare_error	aic	bic	kl_div
norm	0.0002671594532186259	1496.9230084645874	-28688.27095644475	inf
gamma	0.0002751034929566259	1511.9231769230146	-28627.315901886523	inf
gennorm	0.0003001543378898062	1449.586100285829	-28468.355328604033	inf
gengamma	0.00032560334359482283	1620.9771418354992	-28312.40376502403	inf
genextreme	0.000364431715322662	1653.752795625303	-28114.42200201409	inf
