	sumsquare_error	aic	bic	kl_div
gennorm	0.0007164556772550419	1106.4423309597394	-26881.43960870458	inf
norm	0.0007388786209527268	1095.4055221648555	-26832.737687216293	inf
gamma	0.0007422883468698589	1099.640526645406	-26816.830993267613	inf
genextreme	0.0007874954247091439	1130.3439740929448	-26708.996504571332	inf
genlogistic	0.0010372110243922743	1053.7507209211246	-26206.606490386293	inf
