	sumsquare_error	aic	bic	kl_div
gengamma	0.00016539081084144877	2050.1205028685454	-29547.92423596001	inf
gamma	0.0001727151467078672	1787.907971784009	-29476.39461105414	inf
norm	0.00019644384270991856	1808.190116483482	-29249.094559245823	inf
logistic	0.0002261907425542892	1499.2742866710764	-28991.906848893163	inf
genlogistic	0.00024140862527098479	1500.09272111337	-28865.633041723904	inf
