	sumsquare_error	aic	bic	kl_div
invgamma	0.00030946096661189736	2002.7445780862083	-28412.65918837244	inf
gamma	0.00032754522926943606	1797.5008243330653	-28309.066597524925	inf
lognorm	0.0003279176684826684	1789.5200474884955	-28306.993774790408	inf
chi2	0.0003295334463825071	1877.0631292996338	-28298.028287451998	inf
beta	0.00033711947306676424	1768.9460689334253	-28249.006114372925	inf
