	sumsquare_error	aic	bic	kl_div
gennorm	0.0006271446934691257	1180.5575766353663	-27124.285327443125	inf
norm	0.0006339755551288414	1198.4648092289328	-27112.034518285116	inf
lognorm	0.000637114133574157	1214.0720374529856	-27095.51806034232	inf
gamma	0.0006373253698347826	1214.6121209221683	-27094.91341031087	inf
chi	0.0006380288905281033	1217.1243610671477	-27092.901072383036	inf
