	sumsquare_error	aic	bic	kl_div
gennorm	0.0002051706258137073	1611.621844718246	-29162.304971367157	inf
powerlognorm	0.00024783737306727487	1552.3741326259003	-28810.186362479715	inf
chi	0.0002512468205809916	1553.4615436662937	-28792.773787333943	inf
gamma	0.0002553973474933093	1551.2539834918205	-28762.887997935693	inf
norm	0.00025768481813428503	1535.563305511166	-28754.13282438933	inf
