	sumsquare_error	aic	bic	kl_div
powerlognorm	0.0001491568421785629	2009.9753461513192	-29736.366855158074	inf
invgamma	0.00015480724829914987	1802.6672197388496	-29676.054945987882	inf
gamma	0.0001727151467078672	1787.907971784009	-29476.39461105414	inf
f	0.00017444278622984587	1789.3702940098083	-29450.731317224778	inf
lognorm	0.00017525706433909165	1788.6116974542442	-29449.745700104664	inf
