	sumsquare_error	aic	bic	kl_div
gennorm	0.0004058749728923923	1222.337789459587	-27917.966316981725	inf
beta	0.00046829417035671784	1207.1544108913195	-27649.531586598707	inf
chi	0.00048458178754125073	1198.3429315164265	-27594.678620652383	inf
chi2	0.0004864160468767099	1201.7945202556486	-27587.78737354763	inf
gamma	0.00048798132124227184	1196.647727596173	-27581.927212196508	inf
