	sumsquare_error	aic	bic	kl_div
powerlognorm	0.0008798996001238218	1210.2436032006206	-26499.1144624855	inf
lognorm	0.0008823233348276929	1209.5678481258449	-26501.605842607543	inf
beta	0.0008842344453090722	1212.7609276093076	-26490.1505478082	inf
gamma	0.0008843503974210978	1210.6929003968535	-26497.420164487798	inf
gennorm	0.0008911745198555189	1183.3825329787396	-26483.39922849312	inf
