	sumsquare_error	aic	bic	kl_div
gennorm	0.0002571122972814827	1420.8735861211096	-28750.681085849206	inf
beta	0.00030017282941365844	1354.3423631289772	-28460.734174239795	inf
chi	0.0003212891478444637	1352.4927815275764	-28344.24181809419	inf
norm	0.0003220791797781763	1328.2003086923564	-28347.27099720977	inf
powernorm	0.00032212140394989467	1330.0225656895566	-28339.523101627037	inf
