	sumsquare_error	aic	bic	kl_div
invgamma	0.0003047395904386669	1804.5021723951888	-28440.70201468311	inf
gamma	0.00034779007213576595	1747.9771443102145	-28199.67601591752	inf
beta	0.0003499844086956208	1752.0264046252053	-28180.69508928232	inf
f	0.00035802722493861105	1739.4562970348036	-28139.253036058595	inf
chi2	0.0003669442790921964	1784.5570379213532	-28101.88964005572	inf
