	sumsquare_error	aic	bic	kl_div
chi2	0.00030151984515917364	2040.049065958378	-28460.076131637445	inf
invgamma	0.0003475470911203304	2015.1233003828986	-28200.950785665533	inf
gamma	0.0003540169781476531	1918.644207803348	-28167.30764736841	inf
beta	0.0003766118931411356	1878.8149116686636	-28046.947390731948	inf
powerlognorm	0.00037662302848171967	1877.200750861692	-28046.89346104642	inf
