	sumsquare_error	aic	bic	kl_div
gennorm	0.0003131348481839788	1535.253131246916	-28391.13242057344	inf
dgamma	0.00034869983216780537	1456.592201244755	-28194.910969843106	inf
invgamma	0.0005380265092228129	2281.8857787740612	-27403.84880879633	inf
gamma	0.0005435900534053858	2006.2346965269076	-27385.084314170977	inf
chi	0.0005560704013369138	2010.0546452730398	-27343.680384455736	inf
