	sumsquare_error	aic	bic	kl_div
dgamma	0.0005970326742341182	1390.7089761998463	-27214.036054539698	inf
gennorm	0.0006694864701603687	1408.0555349771826	-27005.116711607017	inf
powerlognorm	0.0010708413865905364	1699.548689075683	-26140.895179310402	inf
loggamma	0.0011197648043239747	1708.501064097434	-26066.918617769912	inf
beta	0.0011302940428722101	1724.619145309276	-26042.338747036796	inf
