	sumsquare_error	aic	bic	kl_div
gennorm	0.0005327394579864828	1360.1291845267588	-27421.86144670689	inf
chi2	0.0005761461731545179	1615.5817943239913	-27278.989499410036	inf
gamma	0.0006023432721630083	1546.2295461849753	-27197.88333119224	inf
lognorm	0.0006058353172823873	1539.6006474934923	-27187.33934689967	inf
f	0.000608891595958854	1539.2764051346176	-27170.652094992074	inf
