	sumsquare_error	aic	bic	kl_div
chi2	0.0004128652945689655	1377.4072057198755	-27886.81930473965	inf
invgamma	0.0004283499557010669	1366.820466042427	-27819.661196105644	inf
powerlognorm	0.00047739453800194005	1337.9512419362509	-27614.42577886942	inf
beta	0.0004791831090709275	1330.2710053718158	-27607.604884733835	inf
gamma	0.0004994641887625552	1316.8181782477395	-27539.503211390547	inf
