	sumsquare_error	aic	bic	kl_div
invgamma	0.00029677576361205346	1615.145941440212	-28489.002922930737	inf
chi2	0.00032595936239022814	1616.0609083456475	-28317.91925717799	inf
lognorm	0.00033093480442332804	1561.7723051670064	-28290.28807920105	inf
powerlognorm	0.0003338625179537684	1562.4444165917548	-28266.713691814068	inf
gamma	0.00033845173869204636	1558.6146518254182	-28249.32082456576	inf
