VARIANCE

SC6:	11343.63129557296
SC7:	9479.942540341037
SC8:	8386.788211521582
SC9:	7173.477079855571
SC10:	6237.9664403631
SC11:	5571.852213771802
SC12:	5264.501429586994
SC13:	5189.696888754511
SC14:	5195.788749937758
SC15:	5113.224439075906
SC16:	4977.392158812509
SC17:	5010.731967651026
SC18:	5499.7151723183315
SC19:	6601.977776855746
SC20:	8242.792236526047
SC21:	10381.617778396017
SC22:	13212.298518710131
SC23:	16418.617429347076
SC24:	19925.211562105553
SC25:	23273.58548243266
SC26:	26188.563234763296
SC27:	28938.725932187826
SC28:	31395.552787442484
SC29:	32989.49178165279
SC30:	32412.155277040147
SC31:	22798.357293653535
SC32:	230.73930621967926
SC34:	33682.78721180058
SC35:	47581.29314358917
SC36:	56992.17789255538
SC37:	63333.17199266078
SC38:	67674.11569278235
SC39:	71955.66043828378
SC40:	75560.29739015833
SC41:	77491.72074190756
SC42:	77267.17034072374
SC43:	75081.25998340319
SC44:	71394.48598658168
SC45:	66201.0455739004
SC46:	59211.26543636117
SC47:	51835.13476108015
SC48:	44528.363921112374
SC49:	37215.71799169306
SC50:	30524.23202504732
SC51:	24726.0457935482
SC52:	20645.34794457955
SC53:	18410.897287546064
SC54:	18218.414320465246
SC55:	20030.639634303785
SC56:	23150.438217561023
SC57:	26783.773812783675
SC58:	31727.964714206548
